name,team,player_position,penalty_name,penalty_yards
T.Jamison,Houston,NT,Unnecessary Roughness,236
V.Wilfork,New England,NT,Unnecessary Roughness,70
V.Wilfork,New England,NT,Disqualification,0
V.Wilfork,New England,NT,Fair Catch Interference,0
J.Bitonio,Cleveland,OL,Illegal Motion,5
A.Brooks,San Francisco,OLB,Encroachment,16
A.Brooks,San Francisco,OLB,Offensive 12 On-field,0
A.Brooks,San Francisco,OLB,Defensive Holding,32
A.Brooks,San Francisco,OLB,Roughing the Passer,23
A.Brooks,San Francisco,OLB,Leaping,0
A.Hayward,Tampa Bay,OLB,Horse Collar Tackle,15
A.Thomas,New England,OLB,Illegal Block Above the Waist,105
A.Thomas,New England,OLB,Face Mask,0
B.Berry,Arizona,OLB,Lowering the Head to Initiate Contact,0
C.Allred,Tennessee,OLB,Offside on Free Kick,5
C.Barwin,Houston,OLB,Illegal Use of Hands,10
C.Barwin,Houston,OLB,Illegal Bat,0
C.Barwin,Houston,OLB,Illegal Shift,5
C.Barwin,Houston,OLB,Horse Collar Tackle,9
C.Blackburn,N.Y. Giants,OLB,Offensive Offside,0
C.Matthews,Green Bay,OLB,Clipping,0
C.Matthews,Green Bay,OLB,Illegal Substitution,0
C.Matthews,Green Bay,OLB,Low Block,23
C.Matthews,Green Bay,OLB,Illegal Wedge,0
C.Okeafor,Arizona,OLB,Defensive Too Many Men on Field,0
C.Pace,N.Y. Jets,OLB,Disqualification,0
C.Pace,N.Y. Jets,OLB,Low Block,0
D.Freeney,Indianapolis,OLB,Kickoff Out of Bounds,0
D.Freeney,Indianapolis,OLB,Face Mask (15 Yards),13
D.Freeney,Indianapolis,OLB,Face Mask (15 Yards),150
D.Freeney,Indianapolis,OLB,Illegal Crackback,0
D.Morgan,Tennessee,OLB,Encroachment,26
D.Thornton,Tennessee,OLB,Short Free Kick,0
E.Dumervil,Denver,OLB,Lowering the Head to Make Forcible Contact,0
E.Dumervil,Denver,OLB,Illegal Touch Pass,0
E.Dumervil,Denver,OLB,Horse Collar Tackle,15
E.Dumervil,Denver,OLB,Illegal Bat,0
E.Walden,Miami,OLB,Player Out of Bounds on Punt,5
E.Walden,Miami,OLB,Defensive Too Many Men on Field,0
E.Walden,Miami,OLB,Invalid Fair Catch Signal,0
F.Zombo,Green Bay,OLB,Leverage,0
G.Hayes,Tampa Bay,OLB,Illegal Crackback,0
G.Hayes,Tampa Bay,OLB,Defensive Offside,17
G.Hayes,Tampa Bay,OLB,Horse Collar Tackle,15
J.Abraham,Atlanta,OLB,Delay of Kickoff,0
J.Abraham,Atlanta,OLB,Encroachment,10
J.Harrison,Pittsburgh,OLB,Unsportsmanlike Conduct,17
J.Harrison,Pittsburgh,OLB,Personal Foul,73
J.Harrison,Pittsburgh,OLB,Delay of Kickoff,0
J.Peppers,Chicago,OLB,Illegal Cut,0
J.Peterson,Detroit,OLB,Illegal Receiver Pass,0
J.Peterson,Detroit,OLB,Player Out of Bounds on Kick,0
J.Peterson,Detroit,OLB,Illegal Block Above the Waist,25
J.Peterson,Detroit,OLB,Horse Collar Tackle,0
J.Porter,Miami,OLB,Kickoff Out of Bounds,0
J.Porter,Miami,OLB,False Start,161
J.Taylor,Miami,OLB,Illegal Bat,0
J.Taylor,Miami,OLB,Fair Catch Interference,15
J.Taylor,Miami,OLB,Illegal Double-Team Block,0
J.Taylor,Miami,OLB,Encroachment,25
J.Taylor,N.Y. Jets,OLB,Neutral Zone Infraction,50
J.Vilma,New Orleans,OLB,Illegal Block Above the Waist,94
J.Vilma,New Orleans,OLB,Illegal Double-Team Block,0
K.Biermann,Atlanta,OLB,Unnecessary Roughness,140
K.Biermann,Atlanta,OLB,Unsportsmanlike Conduct,45
K.Biermann,Atlanta,OLB,Running Into the Kicker,0
K.Bulluck,N.Y. Giants,OLB,Ineligible Downfield Pass,0
K.Bulluck,Tennessee,OLB,Defensive Pass Interference,131
K.Bulluck,Tennessee,OLB,Illegal Crackback,0
K.Burnett,San Diego,OLB,Illegal Touch Pass,0
K.Burnett,San Diego,OLB,Delay of Kickoff,0
K.Maiava,Cleveland,OLB,Offensive Holding,171
K.Maiava,Cleveland,OLB,Offensive Too Many Men on Field,0
K.Maiava,Cleveland,OLB,Defensive Delay of Game,5
K.Maiava,Cleveland,OLB,Personal Foul,63
K.Misi,Miami,OLB,Unnecessary Roughness,70
K.Rivers,Cincinnati,OLB,Face Mask,0
K.Wimbley,Cleveland,OLB,Offside on Free Kick,5
K.Wimbley,Cleveland,OLB,Offensive Offside,0
M.Haggan,Denver,OLB,Illegal Touch Pass,0
M.Haggan,Denver,OLB,Face Mask (5 Yards),0
M.Haggan,Denver,OLB,Disqualification,0
M.Mitchell,New Orleans,OLB,Illegal Shift,0
M.Mitchell,New Orleans,OLB,Illegal Procedure,0
M.Mitchell,New Orleans,OLB,Offside on Free Kick,5
M.Peterson,Atlanta,OLB,Delay of Kickoff,0
M.Peterson,Atlanta,OLB,Illegal Wedge,0
M.Peterson,Atlanta,OLB,Illegal Shift,5
M.Shaughnessy,Oakland,OLB,Running Into the Kicker,0
M.Shaughnessy,Oakland,OLB,Ineligible Downfield Kick,5
M.Vrabel,Kansas City,OLB,Defensive Delay of Game,0
N.Harris,Carolina,OLB,Horse Collar Tackle,36
Nic.Harris,Buffalo,OLB,Illegal Kick/Kicking Loose Ball,0
Nic.Harris,Buffalo,OLB,Roughing the Passer,102
P.Haralson,San Francisco,OLB,Horse Collar Tackle,6
P.Haralson,San Francisco,OLB,Short Free Kick,0
P.Haralson,San Francisco,OLB,Interference with Opportunity to Catch,0
P.Haralson,San Francisco,OLB,Defensive Offside,90
P.Haralson,San Francisco,OLB,Illegally Kicking Ball,0
P.Haralson,San Francisco,OLB,Illegal Bat,0
P.Haralson,San Francisco,OLB,Delay of Game,35
P.Kruger,Baltimore,OLB,Roughing the Kicker,0
Q.Black,Tampa Bay,OLB,Leverage,3
Q.Black,Tampa Bay,OLB,Illegal Crackback,0
Q.Black,Tampa Bay,OLB,Illegal Contact,25
Q.Black,Tampa Bay,OLB,Intentional Grounding,10
Q.Black,Tampa Bay,OLB,Illegally Kicking Ball,0
R.Allen,Jacksonville,OLB,Lowering the Head to Initiate Contact,0
R.Allen,Jacksonville,OLB,Roughing the Passer,31
R.Allen,Jacksonville,OLB,Illegal Procedure,0
R.Mathis,Indianapolis,OLB,Illegal Block Above the Waist,50
R.Mathis,Indianapolis,OLB,Offensive 12 On-field,0
S.Nicholas,Atlanta,OLB,Offensive Too Many Men on Field,0
S.Phillips,San Diego,OLB,Horse Collar Tackle,0
S.Phillips,San Diego,OLB,Player Out of Bounds on Kick,0
S.Phillips,San Diego,OLB,Illegal Procedure,0
S.Phillips,San Diego,OLB,Offensive Too Many Men on Field,0
S.Phillips,San Diego,OLB,Lowering the Head to Initiate Contact,0
T.Banta-Cain,New England,OLB,Offensive 12 On-field,0
T.Banta-Cain,New England,OLB,Illegal Shift,10
T.Banta-Cain,New England,OLB,Illegal Peelback,0
T.Davis,Carolina,OLB,Illegal Contact,10
T.Hali,Kansas City,OLB,Encroachment,20
T.Suggs,Baltimore,OLB,Roughing the Passer,126
T.Suggs,Baltimore,OLB,Delay of Game,41
T.Suggs,Baltimore,OLB,Illegal Block Above the Waist,88
T.Suggs,Baltimore,OLB,Illegal Forward Pass,5
T.Suggs,Baltimore,OLB,Illegal Kick/Kicking Loose Ball,0
T.Suggs,Baltimore,OLB,Illegal Motion,5
T.White,Philadelphia,OLB,Unsportsmanlike Conduct,47
T.White,Philadelphia,OLB,Chop Block,15
T.White,Philadelphia,OLB,Delay of Game,30
T.White,Philadelphia,OLB,Lowering the Head to Make Forcible Contact,0
T.White,Philadelphia,OLB,Offensive Holding,288
W.Witherspoon,Philadelphia,OLB,Ineligible Downfield Pass,0
A.Podlesh,Jacksonville,P,Taunting,13
B.Fields,Miami,P,Disqualification,0
B.Graham,Arizona,P,Ineligible Downfield Pass,5
B.Graham,Arizona,P,Taunting,15
B.Graham,Arizona,P,Illegal Peelback,0
B.Graham,Arizona,P,Illegal Receiver Pass,5
B.Graham,Arizona,P,Unnecessary Roughness,113
B.Kern,Tennessee,P,Intentional Grounding,30
B.Kern,Tennessee,P,Player Out of Bounds on Punt,5
B.Maynard,Chicago,P,Player Out of Bounds on Punt,0
B.Moorman,Buffalo,P,Leverage,0
C.Hanson,New England,P,Neutral Zone Infraction,10
D.Colquitt,Kansas City,P,Illegal Forward Pass,0
D.Colquitt,Kansas City,P,Lowering the Head to Initiate Contact,0
D.Colquitt,Kansas City,P,Ineligible Downfield Kick,10
H.Smith,Washington,P,Illegal Wedge,0
H.Smith,Washington,P,Intentional Grounding,21
J.Baker,Carolina,P,Player Out of Bounds on Punt,5
J.Kapinos,Green Bay,P,Short Free Kick,0
J.Ryan,Seattle,P,Horse Collar Tackle,0
K.Huber,Cincinnati,P,Kickoff Out of Bounds,0
K.Huber,Cincinnati,P,Illegal Use of Hands,5
M.Berger,Denver,P,Roughing the Kicker,0
M.Dodge,N.Y. Giants,P,Unnecessary Roughness,124
M.Koenen,Atlanta,P,Player Out of Bounds on Kick,0
M.Turk,Houston,P,Short Free Kick,0
M.Turk,Houston,P,Illegal Kick,0
S.Koch,Baltimore,P,Short Free Kick,0
S.Rocca,Philadelphia,P,Illegal Kick/Kicking Loose Ball,0
Z.Mesko,New England,P,Illegal Receiver Pass,0
A.Rodgers,Green Bay,QB,Short Free Kick,0
A.Rodgers,Green Bay,QB,Leverage,0
A.Rodgers,Green Bay,QB,Kick Catch Interference,0
A.Rodgers,Green Bay,QB,Defensive Pass Interference,248
A.Smith,San Francisco,QB,Defensive Holding,52
A.Smith,San Francisco,QB,Face Mask (15 Yards),89
A.Smith,San Francisco,QB,Illegal Bat,0
A.Smith,San Francisco,QB,Chop Block,15
A.Smith,San Francisco,QB,Lowering the Head to Initiate Contact,0
A.Smith,San Francisco,QB,Player Out of Bounds on Kick,0
A.Smith,San Francisco,QB,Running Into the Kicker,0
A.Smith,San Francisco,QB,Defensive Offside,45
B.Brohm,Buffalo,QB,Personal Foul,45
B.Favre,Minnesota,QB,Leaping,0
B.Favre,Minnesota,QB,Illegal Onside Kick,0
B.Favre,Minnesota,QB,Illegal Touch Pass,0
B.Favre,Minnesota,QB,Leaping,0
B.Favre,Minnesota,QB,Offensive Pass Interference,30
B.Favre,Minnesota,QB,Illegal Substitution,5
B.Favre,Minnesota,QB,Neutral Zone Infraction,5
B.Favre,Minnesota,QB,Illegal Forward Handoff,0
B.Favre,Minnesota,QB,Illegal Cut,0
B.Gradkowski,Oakland,QB,Roughing the Kicker,15
B.Gradkowski,Oakland,QB,Illegal Onside Kick,0
B.Gradkowski,Oakland,QB,Illegal Forward Handoff,0
B.Quinn,Cleveland,QB,Illegal Formation,45
B.Quinn,Cleveland,QB,False Start,167
B.Roethlisberger,Pittsburgh,QB,Offensive Offside,0
B.Roethlisberger,Pittsburgh,QB,Offensive Too Many Men on Field,0
C.Batch,Pittsburgh,QB,Face Mask (15 Yards),24
C.Frye,Oakland,QB,Offensive Offside,0
C.Frye,Oakland,QB,Invalid Fair Catch Signal,0
C.Henne,Miami,QB,Leverage,0
C.Henne,Miami,QB,Illegal Peelback,0
C.Henne,Miami,QB,Taunting,0
C.Palmer,Cincinnati,QB,Intentional Grounding,10
C.Palmer,Cincinnati,QB,Illegal Procedure,0
C.Palmer,Cincinnati,QB,Ineligible Downfield Kick,5
C.Palmer,Cincinnati,QB,Encroachment,10
C.Palmer,Cincinnati,QB,Face Mask (5 Yards),0
C.Palmer,Cincinnati,QB,Illegal Touch Pass,5
C.Palmer,Cincinnati,QB,Illegal Receiver Pass,10
D.Anderson,Arizona,QB,Illegal Peelback,0
D.Anderson,Cleveland,QB,Offside on Free Kick,5
D.Brees,New Orleans,QB,Defensive Pass Interference,272
D.Brees,New Orleans,QB,Chop Block,0
D.Brees,New Orleans,QB,Lowering the Head to Make Forcible Contact,0
D.Brees,New Orleans,QB,Illegal Motion,0
D.Brees,New Orleans,QB,Roughing the Kicker,0
D.Carr,N.Y. Giants,QB,Lowering the Head to Initiate Contact,0
D.Culpepper,Detroit,QB,Roughing the Kicker,0
D.Culpepper,Detroit,QB,Illegal Crackback,0
D.Garrard,Jacksonville,QB,Illegal Forward Pass,0
D.Garrard,Jacksonville,QB,Ineligible Downfield Pass,5
D.McNabb,Philadelphia,QB,Roughing the Kicker,0
D.McNabb,Philadelphia,QB,Short Free Kick,0
D.McNabb,Washington,QB,Face Mask,0
E.Manning,N.Y. Giants,QB,Low Block,0
E.Manning,N.Y. Giants,QB,Defensive Delay of Game,0
E.Manning,N.Y. Giants,QB,Roughing the Kicker,0
E.Manning,N.Y. Giants,QB,Unnecessary Roughness,142
E.Manning,N.Y. Giants,QB,Offensive Holding,299
J.Campbell,Oakland,QB,Illegal Contact,10
J.Campbell,Washington,QB,Encroachment,20
J.Campbell,Washington,QB,Kickoff Out of Bounds,0
J.Campbell,Washington,QB,Tripping,0
J.Campbell,Washington,QB,Illegal Cut,0
J.Campbell,Washington,QB,Illegal Kick,0
J.Cutler,Chicago,QB,Illegal Wedge,8
J.Cutler,Chicago,QB,Unnecessary Roughness,234
J.Cutler,Chicago,QB,Illegal Bat,0
J.Cutler,Chicago,QB,Illegal Onside Kick,0
J.Delhomme,Carolina,QB,Illegal Block Above the Waist,120
J.Delhomme,Carolina,QB,Player Out of Bounds on Punt,0
J.Flacco,Baltimore,QB,Defensive Offside,80
J.Flacco,Baltimore,QB,Face Mask (5 Yards),0
J.Flacco,Baltimore,QB,Illegal Formation,15
J.Flacco,Baltimore,QB,Defensive Delay of Game,0
J.Freeman,Tampa Bay,QB,Illegal Formation,5
J.Freeman,Tampa Bay,QB,Offensive Too Many Men on Field,0
J.Freeman,Tampa Bay,QB,Kickoff Out of Bounds,0
J.Freeman,Tampa Bay,QB,Taunting,15
J.Johnson,Tampa Bay,QB,Delay of Game,35
J.O'Sullivan,Cincinnati,QB,Fair Catch Interference,0
K.Clemens,N.Y. Jets,QB,Face Mask,0
K.Collins,Tennessee,QB,Illegal Formation,10
K.Collins,Tennessee,QB,Illegal Touch Kick,0
K.Collins,Tennessee,QB,Running Into the Kicker,0
K.Null,St. Louis,QB,Lowering the Head to Make Forcible Contact,0
K.Orton,Denver,QB,Illegal Block Above the Waist,47
K.Orton,Denver,QB,Offensive 12 On-field,5
K.Orton,Denver,QB,Illegal Touch Kick,0
K.Orton,Denver,QB,Defensive 12 On-field,10
K.Warner,Arizona,QB,Defensive 12 On-field,0
K.Warner,Arizona,QB,Disqualification,0
K.Warner,Arizona,QB,Illegal Cut,0
M.Bulger,St. Louis,QB,Face Mask (15 Yards),140
M.Bulger,St. Louis,QB,Illegal Kick,0
M.Bulger,St. Louis,QB,Taunting,0
M.Cassel,Kansas City,QB,Illegal Cut,0
M.Cassel,Kansas City,QB,Offensive Pass Interference,20
M.Cassel,Kansas City,QB,Illegal Peelback,0
M.Cassel,Kansas City,QB,Offensive Offside,0
M.Cassel,Kansas City,QB,Encroachment,16
M.Cassel,Kansas City,QB,Offensive Pass Interference,65
M.Cassel,Kansas City,QB,Defensive Offside,44
M.Cassel,Kansas City,QB,Illegal Motion,5
M.Flynn,Green Bay,QB,Delay of Game,19
M.Hasselbeck,Seattle,QB,Illegal Use of Hands,15
M.Hasselbeck,Seattle,QB,Illegal Crackback,0
M.Moore,Carolina,QB,Disqualification,0
M.Moore,Carolina,QB,Offensive 12 On-field,0
M.Ryan,Atlanta,QB,Defensive Offside,94
M.Sanchez,N.Y. Jets,QB,Ineligible Downfield Pass,5
M.Sanchez,N.Y. Jets,QB,Face Mask,0
M.Sanchez,N.Y. Jets,QB,Delay of Kickoff,0
M.Sanchez,N.Y. Jets,QB,Player Out of Bounds on Punt,0
M.Sanchez,N.Y. Jets,QB,Illegal Peelback,0
M.Sanchez,N.Y. Jets,QB,Illegal Motion,0
M.Sanchez,N.Y. Jets,QB,Face Mask (5 Yards),0
M.Stafford,Detroit,QB,Low Block,0
M.Stafford,Detroit,QB,Leaping,0
M.Vick,Philadelphia,QB,Kickoff Out of Bounds,0
P.Manning,Indianapolis,QB,Defensive Too Many Men on Field,0
P.Manning,Indianapolis,QB,Illegal Blindside Block,0
P.Manning,Indianapolis,QB,Intentional Grounding,29
P.Manning,Indianapolis,QB,Illegal Cut,0
P.Manning,Indianapolis,QB,Illegal Forward Handoff,0
P.Rivers,San Diego,QB,Disqualification,0
P.Rivers,San Diego,QB,Illegal Kick,0
P.Rivers,San Diego,QB,Lowering the Head to Make Forcible Contact,0
P.Rivers,San Diego,QB,Illegal Blindside Block,0
P.Rivers,San Diego,QB,Face Mask (15 Yards),37
P.Rivers,San Diego,QB,Running Into the Kicker,0
R.Fitzpatrick,Buffalo,QB,Lowering the Head to Make Forcible Contact,0
S.Hill,San Francisco,QB,Illegal Crackback,0
S.Hill,San Francisco,QB,Illegal Receiver Pass,0
S.Wallace,Cleveland,QB,Defensive Delay of Game,0
S.Wallace,Seattle,QB,Player Out of Bounds on Kick,0
S.Wallace,Seattle,QB,Roughing the Kicker,0
Sh.Hill,Detroit,QB,Illegal Forward Handoff,0
T.Brady,New England,QB,Illegal Forward Handoff,0
T.Brady,New England,QB,Illegal Forward Handoff,0
T.Brady,New England,QB,Illegal Forward Handoff,0
T.Brady,New England,QB,Illegal Forward Handoff,0
T.Collins,Washington,QB,Low Block,28
T.Edwards,Buffalo,QB,Low Block,15
T.Edwards,Buffalo,QB,Lowering the Head to Initiate Contact,0
T.Edwards,Buffalo,QB,Tripping,10
T.Jackson,Minnesota,QB,Defensive Holding,35
T.Romo,Dallas,QB,Defensive 12 On-field,0
T.Romo,Dallas,QB,Offensive Offside,5
T.Romo,Dallas,QB,Low Block,0
T.Romo,Dallas,QB,Offensive Holding,283
T.Romo,Dallas,QB,Defensive Too Many Men on Field,0
T.Romo,Dallas,QB,Defensive Offside,55
V.Young,Tennessee,QB,Illegal Kick,0
V.Young,Tennessee,QB,Delay of Kickoff,0
A.Bradshaw,N.Y. Giants,RB,Illegal Shift,0
A.Bradshaw,N.Y. Giants,RB,Clipping,19
A.Bradshaw,N.Y. Giants,RB,Illegal Use of Hands,15
A.Pearman,Tennessee,RB,Face Mask (15 Yards),72
A.Peterson,Chicago,RB,Player Out of Bounds on Kick,0
A.Peterson,Chicago,RB,Horse Collar Tackle,0
A.Peterson,Chicago,RB,Illegal Contact,10
A.Peterson,Chicago,RB,Offside on Free Kick,10
A.Peterson,Minnesota,RB,Interference with Opportunity to Catch,15
A.Young,Minnesota,RB,Delay of Kickoff,0
B.Green-Ellis,New England,RB,Short Free Kick,0
B.Jackson,Green Bay,RB,Tripping,20
B.Jacobs,N.Y. Giants,RB,Kickoff Out of Bounds,0
B.Jacobs,N.Y. Giants,RB,Illegal Double-Team Block,0
B.Jacobs,N.Y. Giants,RB,Illegal Motion,0
B.Wells,Arizona,RB,Illegal Touch Pass,0
B.Wells,Arizona,RB,Player Out of Bounds on Kick,0
C.Benson,Cincinnati,RB,Kickoff Out of Bounds,0
C.Buckhalter,Denver,RB,Illegal Procedure,0
C.Jennings,Cleveland,RB,Fair Catch Interference,0
C.Johnson,Tennessee,RB,Taunting,15
C.Johnson,Tennessee,RB,Running Into the Kicker,0
C.Portis,Washington,RB,Fair Catch Interference,15
C.Williams,Tampa Bay,RB,Ineligible Downfield Pass,10
C.Williams,Tampa Bay,RB,Illegal Crackback,0
D.Brown,Indianapolis,RB,Tripping,20
D.Moore,Indianapolis,RB,Interference with Opportunity to Catch,15
D.Nance,Green Bay,RB,Tripping,0
D.Sproles,San Diego,RB,Defensive Pass Interference,123
D.Ward,Tampa Bay,RB,Defensive Pass Interference,309
D.Ward,Tampa Bay,RB,Illegal Substitution,0
D.Ward,Tampa Bay,RB,Face Mask (15 Yards),15
E.Buckley,Philadelphia,RB,Lowering the Head to Make Forcible Contact,0
E.Buckley,Philadelphia,RB,Defensive Too Many Men on Field,0
E.Buckley,Philadelphia,RB,Illegal Wedge,0
F.Jackson,Buffalo,RB,Taunting,0
F.Jones,Dallas,RB,Horse Collar Tackle,15
G.Coffee,San Francisco,RB,Illegal Contact,55
G.Coffee,San Francisco,RB,Player Out of Bounds on Kick,0
G.Wolfe,Chicago,RB,Illegal Formation,15
G.Wolfe,Chicago,RB,Illegal Motion,0
J.Addai,Indianapolis,RB,Defensive Holding,27
J.Charles,Kansas City,RB,Defensive Pass Interference,128
J.Conner,N.Y. Jets,RB,Illegal Cut,0
J.Davis,Cleveland,RB,Running Into the Kicker,5
J.Fargas,Oakland,RB,Delay of Game,20
J.Fargas,Oakland,RB,Illegal Crackback,0
J.Felton,Detroit,RB,Offside on Free Kick,15
J.Hester,San Diego,RB,Leverage,0
J.Hester,San Diego,RB,Illegal Procedure,0
J.McKie,Chicago,RB,Defensive Delay of Game,0
J.McKie,Chicago,RB,Defensive Too Many Men on Field,0
J.Wright,Arizona,RB,Short Free Kick,0
J.Wright,Arizona,RB,Encroachment,15
J.Wright,Arizona,RB,Face Mask (15 Yards),105
K.Darby,St. Louis,RB,False Start,185
K.Faulk,New England,RB,Intentional Grounding,0
K.Moreno,Denver,RB,Illegal Wedge,0
K.Moreno,Denver,RB,Face Mask (15 Yards),100
K.Smith,Detroit,RB,Illegal Shift,0
K.Williams,Washington,RB,Encroachment,15
L.McCoy,Philadelphia,RB,Horse Collar Tackle,0
L.Rankin,Seattle,RB,Illegal Wedge,0
L.Stephens,Arizona,RB,Clipping,0
L.Washington,N.Y. Jets,RB,Short Free Kick,0
M.Bell,New Orleans,RB,Illegally Kicking Ball,0
M.Jones-Drew,Jacksonville,RB,Illegal Procedure,0
M.Lawrence,Baltimore,RB,Face Mask (15 Yards),75
M.Lawrence,Baltimore,RB,Unnecessary Roughness,68
M.Lynch,Buffalo,RB,Offensive Too Many Men on Field,0
M.Lynch,Buffalo,RB,Illegal Bat,0
M.Moore,Pittsburgh,RB,Offensive Holding,410
M.Morris,Detroit,RB,Illegal Wedge,0
M.Norris,San Francisco,RB,Invalid Fair Catch Signal,0
M.Owens,Jacksonville,RB,Defensive Too Many Men on Field,0
M.Owens,Jacksonville,RB,Illegally Kicking Ball,0
M.Owens,Jacksonville,RB,Illegal Peelback,0
P.Hillis,Cleveland,RB,Defensive Too Many Men on Field,0
P.Hillis,Denver,RB,False Start,168
P.Thomas,New Orleans,RB,Defensive Holding,21
R.Cartwright,Washington,RB,Illegal Use of Hands,55
R.Cartwright,Washington,RB,Face Mask,0
R.Cartwright,Washington,RB,Illegal Wedge,0
R.Moats,Houston,RB,Illegal Touch Kick,5
R.Rice,Baltimore,RB,Tripping,15
R.Rice,Baltimore,RB,Lowering the Head to Make Forcible Contact,0
R.Rice,Baltimore,RB,Illegal Receiver Pass,0
S.Gado,St. Louis,RB,Player Out of Bounds on Punt,0
S.Greene,N.Y. Jets,RB,Roughing the Kicker,0
S.Jackson,St. Louis,RB,Illegal Motion,15
S.Jackson,St. Louis,RB,Illegal Formation,16
S.Jackson,St. Louis,RB,Illegal Procedure,0
S.Jackson,St. Louis,RB,Lowering the Head to Make Forcible Contact,0
S.Morris,New England,RB,Encroachment,44
T.Jones,N.Y. Jets,RB,Ineligible Downfield Pass,0
W.McGahee,Baltimore,RB,Illegal Shift,0
W.Parker,Pittsburgh,RB,Illegal Receiver Pass,0
M.Hudson,Carolina,SAF,Illegal Contact,30
A.Afalava,Chicago,SS,Offensive 12 On-field,1
A.Afalava,Chicago,SS,Neutral Zone Infraction,10
A.Afalava,Chicago,SS,Interference with Opportunity to Catch,0
A.Afalava,Chicago,SS,Disqualification,29
A.Bethea,Indianapolis,SS,Chop Block,74
A.Bethea,Indianapolis,SS,Lowering the Head to Initiate Contact,0
A.Bigby,Green Bay,SS,Unsportsmanlike Conduct,0
A.Bigby,Green Bay,SS,Offensive 12 On-field,0
A.Wilson,Arizona,SS,Personal Foul,55
A.Wilson,Arizona,SS,Delay of Game,40
A.Wilson,Arizona,SS,Kick Catch Interference,0
A.Wilson,Arizona,SS,Offensive Too Many Men on Field,0
A.Wilson,Arizona,SS,Tripping,10
A.Wilson,Arizona,SS,Unsportsmanlike Conduct,45
A.Wilson,Arizona,SS,Taunting,13
B.Dawkins,Denver,SS,Illegal Forward Pass,0
B.Dawkins,Denver,SS,Face Mask,0
B.Dawkins,Denver,SS,Clipping,0
B.Dawkins,Denver,SS,Interference with Opportunity to Catch,0
B.Pollard,Houston,SS,Interference with Opportunity to Catch,15
B.Pollard,Houston,SS,Illegal Shift,0
B.Pollard,Houston,SS,Offensive Holding,412
B.Pollard,Houston,SS,Invalid Fair Catch Signal,0
B.Pollard,Houston,SS,Taunting,0
B.Pollard,Houston,SS,Illegal Motion,0
B.Pool,N.Y. Jets,SS,Illegal Touch Pass,5
C.Greene,Jacksonville,SS,Player Out of Bounds on Punt,0
C.Greene,Jacksonville,SS,Low Block,15
D.Bruton,Denver,SS,Illegal Kick/Kicking Loose Ball,0
D.Grant,Seattle,SS,Illegal Substitution,5
D.Hall,Washington,SS,Delay of Kickoff,0
D.Landry,Baltimore,SS,Roughing the Kicker,0
D.Landry,Baltimore,SS,Kick Catch Interference,0
D.Landry,Baltimore,SS,Offensive Too Many Men on Field,0
D.Manning,Chicago,SS,Defensive 12 On-field,10
D.Washington,Kansas City,SS,Defensive Holding,20
D.Whitner,Buffalo,SS,Illegal Double-Team Block,0
D.Whitner,Buffalo,SS,Illegal Double-Team Block,0
D.Whitner,Buffalo,SS,Invalid Fair Catch Signal,0
G.Wilson,Buffalo,SS,Taunting,15
J.Ihedigbo,N.Y. Jets,SS,Neutral Zone Infraction,10
J.Page,Kansas City,SS,Tripping,10
J.Sanford,Minnesota,SS,Leverage,0
L.Milloy,Seattle,SS,Face Mask (15 Yards),15
M.Adams,Cleveland,SS,Ineligible Downfield Kick,0
M.Adams,Cleveland,SS,Illegal Kick/Kicking Loose Ball,0
M.Adams,Cleveland,SS,Fair Catch Interference,0
M.Adams,Cleveland,SS,Defensive 12 On-field,18
M.Bullitt,Indianapolis,SS,Illegal Onside Kick,0
M.Burnett,Green Bay,SS,Lowering the Head to Initiate Contact,0
M.Johnson,N.Y. Giants,SS,Lowering the Head to Initiate Contact,0
M.Johnson,N.Y. Giants,SS,Illegal Block Above the Waist,105
M.Johnson,N.Y. Giants,SS,Illegal Formation,25
M.Johnson,N.Y. Giants,SS,Offensive Holding,316
M.Johnson,N.Y. Giants,SS,Illegal Wedge,0
M.Lewis,San Francisco,SS,Illegal Touch Pass,0
M.Lewis,San Francisco,SS,Delay of Game,30
M.Lewis,San Francisco,SS,Ineligible Downfield Pass,0
M.Manuel,Detroit,SS,Illegal Receiver Pass,0
M.Roman,San Francisco,SS,Roughing the Kicker,0
M.Roman,San Francisco,SS,Illegal Bat,0
N.Clements,San Francisco,SS,Illegal Cut,0
N.Clements,San Francisco,SS,Illegal Peelback,0
N.Clements,San Francisco,SS,Illegal Crackback,0
P.Chung,New England,SS,Illegally Kicking Ball,0
P.Chung,New England,SS,Illegal Peelback,0
P.Chung,New England,SS,Offensive Offside,0
P.Oliver,San Diego,SS,Illegal Onside Kick,0
P.Oliver,San Diego,SS,Defensive Pass Interference,293
P.Oliver,San Diego,SS,Illegal Block Above the Waist,107
Q.Mikell,Philadelphia,SS,Kick Catch Interference,0
R.Doughty,Washington,SS,Illegal Touch Kick,0
R.Doughty,Washington,SS,Lowering the Head to Initiate Contact,0
R.Harper,New Orleans,SS,Unsportsmanlike Conduct,60
R.Harper,New Orleans,SS,Roughing the Passer,156
R.Harper,New Orleans,SS,Defensive Pass Interference,236
R.Harper,New Orleans,SS,Kickoff Out of Bounds,0
R.Hill,Denver,SS,Illegal Use of Hands,30
R.Hill,Denver,SS,Ineligible Downfield Kick,0
