name,team,pos,penalty_name,penalty_yards,total_penalty_yards_by_position,total_penalty_yards_by_player,total_penalty_yards_by_team
L.Lawton,Oakland,FB,Illegal Shift,0,1308,5,2033
L.McClain,Baltimore,FB,Offensive Holding,407,1308,407,2545
L.Polite,Miami,FB,Illegal Kick,0,1308,0,1485
L.Vickers,Cleveland,FB,Illegal Wedge,0,1308,153,2490
L.Vickers,Cleveland,FB,Illegal Kick/Kicking Loose Ball,0,1308,153,2490
L.Vickers,Cleveland,FB,Defensive Pass Interference,153,1308,153,2490
L.Weaver,Philadelphia,FB,Ineligible Downfield Kick,0,1308,108,2483
L.Weaver,Philadelphia,FB,Offensive Pass Interference,98,1308,108,2483
L.Weaver,Philadelphia,FB,Illegal Substitution,10,1308,108,2483
M.Hedgecock,N.Y. Giants,FB,Illegal Onside Kick,0,1308,15,2567
M.Hedgecock,N.Y. Giants,FB,Illegal Crackback,0,1308,15,2567
M.Hedgecock,N.Y. Giants,FB,Defensive Holding,15,1308,15,2567
M.Hedgecock,N.Y. Giants,FB,Illegal Cut,0,1308,15,2567
M.Karney,St. Louis,FB,Illegal Touch Kick,5,1308,5,3223
M.Robinson,San Francisco,FB,Leverage,0,1308,169,3017
M.Robinson,San Francisco,FB,Unnecessary Roughness,136,1308,169,3017
M.Robinson,Seattle,FB,Illegal Use of Hands,33,1308,169,2119
M.Tolbert,San Diego,FB,Leverage,0,1308,0,2124
N.Tahi,Minnesota,FB,Leaping,0,1308,0,2801
O.Mughelli,Atlanta,FB,Short Free Kick,0,1308,0,2397
O.Mughelli,Atlanta,FB,Interference with Opportunity to Catch,0,1308,0,2397
O.Schmitt,Seattle,FB,Leverage,0,1308,110,2119
O.Schmitt,Seattle,FB,Unnecessary Roughness,110,1308,110,2119
Q.Johnson,Green Bay,FB,Illegal Touch Kick,5,1308,5,2779
T.Fiammetta,Carolina,FB,Illegal Receiver Pass,0,1308,22,1229
T.Fiammetta,Carolina,FB,Illegal Double-Team Block,0,1308,22,1229
T.Fiammetta,Carolina,FB,Lowering the Head to Initiate Contact,0,1308,22,1229
T.Fiammetta,Carolina,FB,Illegal Use of Hands,22,1308,22,1229
T.Richardson,N.Y. Jets,FB,Illegal Peelback,0,1308,0,2426
T.Richardson,N.Y. Jets,FB,Illegal Cut,0,1308,0,2426
V.Leach,Houston,FB,Personal Foul,60,1308,75,2864
V.Leach,Houston,FB,Illegal Substitution,15,1308,75,2864
C.Godfrey,Carolina,FS,Illegal Touch Pass,0,1439,0,1229
C.Godfrey,Carolina,FS,Illegal Kick/Kicking Loose Ball,0,1439,0,1229
C.Woodson,Green Bay,FS,Lowering the Head to Initiate Contact,0,1439,106,2779
C.Woodson,Green Bay,FS,Defensive Holding,23,1439,106,2779
C.Woodson,Green Bay,FS,Illegal Blindside Block,0,1439,106,2779
C.Woodson,Green Bay,FS,Illegal Formation,0,1439,106,2779
C.Woodson,Green Bay,FS,Defensive Holding,24,1439,106,2779
C.Woodson,Green Bay,FS,Illegal Block Above the Waist,59,1439,106,2779
C.Woodson,Green Bay,FS,Illegally Kicking Ball,0,1439,106,2779
D.Nickey,Tennessee,FS,Illegal Wedge,0,1439,0,2041
D.Nickey,Tennessee,FS,Illegally Kicking Ball,0,1439,0,2041
D.Roach,St. Louis,FS,Taunting,30,1439,30,3223
D.Sharper,New Orleans,FS,Clipping,0,1439,225,2485
D.Sharper,New Orleans,FS,Lowering the Head to Make Forcible Contact,0,1439,225,2485
D.Sharper,New Orleans,FS,Illegally Kicking Ball,0,1439,225,2485
D.Sharper,New Orleans,FS,Offensive Too Many Men on Field,0,1439,225,2485
D.Sharper,New Orleans,FS,False Start,225,1439,225,2485
E.Reed,Baltimore,FS,Offensive 12 On-field,0,1439,0,2545
E.Reed,Baltimore,FS,Defensive Too Many Men on Field,0,1439,0,2545
E.Reed,Baltimore,FS,Invalid Fair Catch Signal,0,1439,0,2545
E.Reed,Baltimore,FS,Ineligible Downfield Kick,0,1439,0,2545
E.Smith,N.Y. Jets,FS,Illegal Double-Team Block,0,1439,133,2426
E.Smith,N.Y. Jets,FS,Defensive Pass Interference,133,1439,133,2426
E.Smith,N.Y. Jets,FS,Illegal Substitution,0,1439,133,2426
E.Smith,N.Y. Jets,FS,Illegal Cut,0,1439,133,2426
E.Smith,N.Y. Jets,FS,Illegal Blindside Block,0,1439,133,2426
E.Thomas,Seattle,FS,Illegal Motion,5,1439,5,2119
E.Wilson,Houston,FS,Ineligible Downfield Kick,15,1439,45,2864
E.Wilson,Houston,FS,Illegal Wedge,0,1439,45,2864
E.Wilson,Houston,FS,Unsportsmanlike Conduct,30,1439,45,2864
G.Quin,Houston,FS,Illegal Shift,15,1439,134,2864
G.Quin,Houston,FS,Illegal Blindside Block,0,1439,134,2864
G.Quin,Houston,FS,Offensive 12 On-field,5,1439,134,2864
G.Quin,Houston,FS,Illegal Contact,15,1439,134,2864
G.Quin,Houston,FS,Offensive Pass Interference,69,1439,134,2864
G.Quin,Houston,FS,Illegal Use of Hands,30,1439,134,2864
G.Sensabaugh,Dallas,FS,Illegal Crackback,15,1439,15,3299
G.Sensabaugh,Dallas,FS,Illegal Substitution,0,1439,15,3299
G.Sensabaugh,Dallas,FS,Kick Catch Interference,0,1439,15,3299
H.Poteat,Cleveland,FS,Illegal Touch Pass,0,1439,29,2490
H.Poteat,Cleveland,FS,Defensive Holding,29,1439,29,2490
H.Poteat,Cleveland,FS,Kick Catch Interference,0,1439,29,2490
J.Babineaux,Seattle,FS,Illegal Peelback,0,1439,43,2119
J.Babineaux,Seattle,FS,Face Mask (5 Yards),0,1439,43,2119
J.Babineaux,Seattle,FS,Horse Collar Tackle,18,1439,43,2119
J.Babineaux,Seattle,FS,Illegal Shift,0,1439,43,2119
J.Byrd,Buffalo,FS,Offensive Pass Interference,20,1439,137,2445
J.Byrd,Buffalo,FS,Face Mask (15 Yards),87,1439,137,2445
J.Byrd,Buffalo,FS,Illegal Shift,15,1439,137,2445
J.Byrd,Buffalo,FS,Chop Block,15,1439,137,2445
J.Wendling,Buffalo,FS,Leaping,0,1439,15,2445
J.Wendling,Buffalo,FS,Ineligible Downfield Pass,15,1439,15,2445
K.Pearson,Detroit,FS,Illegal Touch Kick,0,1439,0,3435
K.Rhodes,Arizona,FS,Defensive Delay of Game,0,1439,0,2580
L.Delmas,Detroit,FS,Short Free Kick,0,1439,118,3435
L.Delmas,Detroit,FS,Ineligible Downfield Kick,0,1439,118,3435
L.Delmas,Detroit,FS,Roughing the Kicker,15,1439,118,3435
L.Delmas,Detroit,FS,Illegal Crackback,0,1439,118,3435
L.Delmas,Detroit,FS,Illegal Block Above the Waist,103,1439,118,3435
L.Landry,Washington,FS,Illegal Onside Kick,0,1439,0,2620
L.Landry,Washington,FS,Illegally Kicking Ball,0,1439,0,2620
L.Landry,Washington,FS,Illegal Touch Kick,0,1439,0,2620
L.Webb,Baltimore,FS,Illegal Peelback,0,1439,141,2545
L.Webb,Baltimore,FS,Illegal Forward Pass,0,1439,141,2545
L.Webb,Baltimore,FS,Intentional Grounding,21,1439,141,2545
L.Webb,Baltimore,FS,Face Mask (15 Yards),120,1439,141,2545
M.Griffin,Tennessee,FS,Illegal Receiver Pass,0,1439,30,2041
M.Griffin,Tennessee,FS,Intentional Grounding,30,1439,30,2041
M.Huff,Oakland,FS,Intentional Grounding,47,1439,47,2033
M.Williams,Minnesota,FS,Kick Catch Interference,0,1439,153,2801
M.Williams,Minnesota,FS,Chop Block,45,1439,153,2801
N.Collins,Green Bay,FS,Low Block,0,1439,0,2779
N.Ferguson,Houston,FS,Tripping,6,1439,6,2864
N.Ferguson,Houston,FS,Tripping,0,1439,6,2864
N.Jones,Miami,FS,Defensive Too Many Men on Field,0,1439,0,1485
R.Barber,Tampa Bay,FS,Tripping,20,1439,20,2548
R.Barber,Tampa Bay,FS,Kickoff Out of Bounds,0,1439,20,2548
R.Barber,Tampa Bay,FS,Face Mask,0,1439,20,2548
R.Barber,Tampa Bay,FS,Taunting,0,1439,20,2548
R.Barber,Tampa Bay,FS,Illegal Peelback,0,1439,20,2548
R.Barber,Tampa Bay,FS,Illegal Kick,0,1439,20,2548
R.Barber,Tampa Bay,FS,Illegal Double-Team Block,0,1439,20,2548
R.Clark,Pittsburgh,FS,Illegal Kick,0,1439,0,2891
R.Johnson,Arizona,FS,Illegal Forward Handoff,0,1439,0,2580
R.Nelson,Jacksonville,FS,Illegal Crackback,0,1439,15,1152
R.Nelson,Jacksonville,FS,Chop Block,15,1439,15,1152
S.Brown,Oakland,FS,Illegal Shift,5,1439,20,2033
S.Jones,Philadelphia,FS,Neutral Zone Infraction,23,1439,28,2483
S.Jones,Philadelphia,FS,Invalid Fair Catch Signal,0,1439,28,2483
S.Jones,Philadelphia,FS,Leverage,0,1439,28,2483
S.Jones,Philadelphia,FS,Leaping,0,1439,28,2483
S.Jones,Philadelphia,FS,Defensive 12 On-field,5,1439,28,2483
S.Martin,Carolina,FS,Defensive Offside,77,1439,77,1229
T.DeCoud,Atlanta,FS,Illegal Crackback,15,1439,15,2397
A.Alleman,Kansas City,G,Ineligible Downfield Kick,0,5086,0,2002
A.Faneca,N.Y. Jets,G,Illegal Block Above the Waist,48,5086,48,2426
A.Faneca,N.Y. Jets,G,Illegal Onside Kick,0,5086,48,2426
A.Faneca,N.Y. Jets,G,Short Free Kick,0,5086,48,2426
A.Herrera,Minnesota,G,Illegal Peelback,0,5086,133,2801
A.Herrera,Minnesota,G,Illegal Formation,25,5086,133,2801
A.Herrera,Minnesota,G,Illegal Shift,20,5086,133,2801
A.Herrera,Minnesota,G,Kickoff Out of Bounds,0,5086,133,2801
A.Herrera,Minnesota,G,Unnecessary Roughness,88,5086,133,2801
A.Hicks,Minnesota,G,Defensive 12 On-field,24,5086,24,2801
A.Hicks,Washington,G,Offensive Too Many Men on Field,0,5086,24,2620
A.Hicks,Washington,G,Roughing the Kicker,0,5086,24,2620
A.Levitre,Buffalo,G,Delay of Kickoff,0,5086,10,2445
A.Levitre,Buffalo,G,Interference with Opportunity to Catch,0,5086,10,2445
A.Levitre,Buffalo,G,Horse Collar Tackle,0,5086,10,2445
A.Levitre,Buffalo,G,Offensive 12 On-field,10,5086,10,2445
A.Levitre,Buffalo,G,Illegal Shift,0,5086,10,2445
A.Snyder,San Francisco,G,Chop Block,0,5086,43,3017
A.Snyder,San Francisco,G,Illegally Kicking Ball,0,5086,43,3017
A.Snyder,San Francisco,G,Face Mask,0,5086,43,3017
A.Snyder,San Francisco,G,Delay of Game,43,5086,43,3017
A.Snyder,San Francisco,G,Low Block,0,5086,43,3017
B.Grubbs,Baltimore,G,Illegal Use of Hands,39,5086,39,2545
B.Grubbs,Baltimore,G,Illegal Peelback,0,5086,39,2545
B.Hamilton,Denver,G,Clipping,0,5086,0,1941
B.Hamilton,Denver,G,Illegal Bat,0,5086,0,1941
B.Hamilton,Denver,G,Player Out of Bounds on Kick,0,5086,0,1941
B.Hamilton,Denver,G,Low Block,0,5086,0,1941
B.Hamilton,Seattle,G,Illegal Forward Pass,0,5086,0,2119
B.Moore,N.Y. Jets,G,Taunting,0,5086,85,2426
B.Moore,N.Y. Jets,G,Taunting,15,5086,85,2426
B.Moore,N.Y. Jets,G,Unsportsmanlike Conduct,25,5086,85,2426
B.Moore,N.Y. Jets,G,Invalid Fair Catch Signal,0,5086,85,2426
B.Moore,N.Y. Jets,G,Offside on Free Kick,5,5086,85,2426
B.Moore,N.Y. Jets,G,Offensive Pass Interference,30,5086,85,2426
B.Moore,N.Y. Jets,G,Ineligible Downfield Kick,10,5086,85,2426
B.Waters,Kansas City,G,Illegal Blindside Block,9,5086,81,2002
B.Waters,Kansas City,G,Taunting,0,5086,81,2002
B.Waters,Kansas City,G,Lowering the Head to Make Forcible Contact,0,5086,81,2002
B.Waters,Kansas City,G,Illegal Touch Kick,0,5086,81,2002
B.Waters,Kansas City,G,Horse Collar Tackle,30,5086,81,2002
B.Waters,Kansas City,G,Intentional Grounding,25,5086,81,2002
B.Waters,Kansas City,G,Illegal Formation,17,5086,81,2002
B.Williams,Cincinnati,G,Illegal Shift,5,5086,70,2402
B.Williams,Cincinnati,G,Illegal Peelback,0,5086,70,2402
B.Williams,Cincinnati,G,Tripping,0,5086,70,2402
B.Williams,Cincinnati,G,Interference with Opportunity to Catch,0,5086,70,2402
B.Williams,Cincinnati,G,Offensive Offside,0,5086,70,2402
B.Williams,Cincinnati,G,Unsportsmanlike Conduct,20,5086,70,2402
B.Williams,Cincinnati,G,Illegal Blindside Block,0,5086,70,2402
B.Williams,Cincinnati,G,Unsportsmanlike Conduct,40,5086,70,2402
C.Carlisle,Oakland,G,Offensive Offside,0,5086,0,2033
C.Carlisle,Oakland,G,Face Mask (5 Yards),0,5086,0,2033
C.Carlisle,Oakland,G,Illegal Procedure,0,5086,0,2033
C.Carlisle,Oakland,G,Illegal Onside Kick,0,5086,0,2033
C.Carlisle,Oakland,G,Short Free Kick,0,5086,0,2033
C.Kemoeatu,Pittsburgh,G,Illegal Contact,25,5086,242,2891
C.Kemoeatu,Pittsburgh,G,Player Out of Bounds on Punt,5,5086,242,2891
C.Kemoeatu,Pittsburgh,G,Unnecessary Roughness,212,5086,242,2891
C.Kemoeatu,Pittsburgh,G,Illegal Bat,0,5086,242,2891
C.Kemoeatu,Pittsburgh,G,Offensive Too Many Men on Field,0,5086,242,2891
C.Kuper,Denver,G,Offensive Offside,0,5086,55,1941
C.Kuper,Denver,G,Intentional Grounding,20,5086,55,1941
C.Kuper,Denver,G,Defensive Too Many Men on Field,0,5086,55,1941
C.Kuper,Denver,G,Roughing the Passer,30,5086,55,1941
C.Kuper,Denver,G,Ineligible Downfield Pass,5,5086,55,1941
C.Nicks,New Orleans,G,Unsportsmanlike Conduct,56,5086,56,2485
C.Nicks,New Orleans,G,Short Free Kick,0,5086,56,2485
C.Nicks,New Orleans,G,Illegal Blindside Block,0,5086,56,2485
C.Pitts,Houston,G,Offensive Offside,0,5086,0,2864
C.Rachal,San Francisco,G,Neutral Zone Infraction,27,5086,27,3017
C.Rachal,San Francisco,G,Defensive Delay of Game,0,5086,27,3017
C.Rachal,San Francisco,G,Kickoff Out of Bounds,0,5086,27,3017
C.Snee,N.Y. Giants,G,Face Mask (15 Yards),75,5086,75,2567
C.Snee,N.Y. Giants,G,Chop Block,0,5086,75,2567
C.Snee,N.Y. Giants,G,Face Mask,0,5086,75,2567
Ch.Johnson,Indianapolis,G,Chop Block,0,5086,0,2374
D.Batiste,Washington,G,Illegal Shift,10,5086,10,2620
D.Batiste,Washington,G,Defensive Delay of Game,0,5086,10,2620
D.Colledge,Green Bay,G,Defensive Pass Interference,97,5086,177,2779
D.Colledge,Green Bay,G,Illegal Touch Pass,5,5086,177,2779
D.Colledge,Green Bay,G,Defensive Offside,35,5086,177,2779
D.Colledge,Green Bay,G,Encroachment,0,5086,177,2779
D.Colledge,Green Bay,G,Illegal Procedure,0,5086,177,2779
D.Colledge,Green Bay,G,Lowering the Head to Make Forcible Contact,0,5086,177,2779
D.Colledge,Green Bay,G,Offensive Pass Interference,40,5086,177,2779
D.Diehl,N.Y. Giants,G,Clipping,0,5086,13,2567
D.Diehl,N.Y. Giants,G,Face Mask,0,5086,13,2567
D.Diehl,N.Y. Giants,G,Illegal Crackback,0,5086,13,2567
D.Diehl,N.Y. Giants,G,Face Mask (5 Yards),13,5086,13,2567
D.Diehl,N.Y. Giants,G,Illegal Procedure,0,5086,13,2567
D.Diehl,N.Y. Giants,G,Disqualification,0,5086,13,2567
D.Diehl,N.Y. Giants,G,Offensive Offside,0,5086,13,2567
D.Dockery,Washington,G,Illegal Forward Pass,0,5086,0,2620
D.Dockery,Washington,G,Illegal Wedge,0,5086,0,2620
D.Dockery,Washington,G,Kickoff Out of Bounds,0,5086,0,2620
D.Dockery,Washington,G,Illegal Cut,0,5086,0,2620
D.Gandy,Detroit,G,Illegal Wedge,0,5086,0,3435
D.Gandy,Detroit,G,Taunting,0,5086,0,3435
D.Joseph,Tampa Bay,G,Face Mask (5 Yards),0,5086,10,2548
D.Joseph,Tampa Bay,G,Illegal Touch Kick,5,5086,10,2548
D.Joseph,Tampa Bay,G,Defensive Delay of Game,5,5086,10,2548
D.Joseph,Tampa Bay,G,Delay of Kickoff,0,5086,10,2548
D.Joseph,Tampa Bay,G,Leaping,0,5086,10,2548
D.Lutui,Arizona,G,Fair Catch Interference,0,5086,42,2580
D.Lutui,Arizona,G,Unsportsmanlike Conduct,12,5086,42,2580
D.Lutui,Arizona,G,Roughing the Passer,30,5086,42,2580
D.Lutui,Arizona,G,Illegal Procedure,0,5086,42,2580
D.Thomas,Miami,G,Delay of Game,70,5086,183,1485
D.Thomas,Miami,G,Offensive Pass Interference,60,5086,183,1485
D.Thomas,Miami,G,Personal Foul,37,5086,183,1485
E.Mathis,Cincinnati,G,Illegal Formation,5,5086,5,2402
E.Mathis,Cincinnati,G,Low Block,0,5086,5,2402
E.Mathis,Cincinnati,G,Illegal Substitution,0,5086,5,2402
E.Steinbach,Cleveland,G,Player Out of Bounds on Punt,4,5086,4,2490
E.Steinbach,Cleveland,G,Illegal Touch Pass,0,5086,4,2490
E.Steinbach,Cleveland,G,Illegal Substitution,0,5086,4,2490
E.Williams,Washington,G,Roughing the Kicker,0,5086,0,2620
F.Womack,Cleveland,G,Illegal Cut,0,5086,0,2490
G.Hangartner,Buffalo,G,Illegal Touch Pass,0,5086,31,2445
G.Hangartner,Buffalo,G,Illegal Formation,31,5086,31,2445
G.Hangartner,Buffalo,G,Illegal Forward Handoff,0,5086,31,2445
G.Schwartz,Carolina,G,Defensive 12 On-field,6,5086,6,1229
H.Dahl,Atlanta,G,Illegal Touch Kick,0,5086,233,2397
H.Dahl,Atlanta,G,False Start,153,5086,233,2397
H.Dahl,Atlanta,G,Defensive Holding,45,5086,233,2397
H.Dahl,Atlanta,G,Illegal Kick,0,5086,233,2397
H.Dahl,Atlanta,G,Lowering the Head to Initiate Contact,0,5086,233,2397
H.Dahl,Atlanta,G,Illegal Block Above the Waist,35,5086,233,2397
I.Ndukwe,Kansas City,G,Invalid Fair Catch Signal,0,5086,5,2002
I.Ndukwe,Kansas City,G,Illegal Forward Pass,5,5086,5,2002
J.Beekman,Chicago,G,Encroachment,28,5086,28,2150
J.Bell,St. Louis,G,Defensive Pass Interference,175,5086,249,3223
J.Bell,St. Louis,G,Delay of Game,64,5086,249,3223
J.Bell,St. Louis,G,Encroachment,5,5086,249,3223
J.Bell,St. Louis,G,Running Into the Kicker,5,5086,249,3223
J.Blalock,Atlanta,G,Offensive Pass Interference,60,5086,69,2397
J.Blalock,Atlanta,G,Encroachment,9,5086,69,2397
J.Blalock,Atlanta,G,Illegal Double-Team Block,0,5086,69,2397
J.Blalock,Atlanta,G,Illegal Blindside Block,0,5086,69,2397
J.Bridges,Arizona,G,Disqualification,0,5086,0,2580
J.Clary,San Diego,G,Roughing the Passer,52,5086,234,2124
J.Clary,San Diego,G,Defensive Pass Interference,167,5086,234,2124
J.Clary,San Diego,G,Illegal Crackback,15,5086,234,2124
J.Clary,San Diego,G,Defensive Delay of Game,0,5086,234,2124
J.Evans,New Orleans,G,Leverage,0,5086,161,2485
J.Evans,New Orleans,G,False Start,141,5086,161,2485
J.Evans,New Orleans,G,Offensive Too Many Men on Field,0,5086,161,2485
J.Evans,New Orleans,G,Chop Block,15,5086,161,2485
J.Evans,New Orleans,G,Running Into the Kicker,5,5086,161,2485
J.Evans,New Orleans,G,Illegally Kicking Ball,0,5086,161,2485
J.Greco,St. Louis,G,Illegal Use of Hands,10,5086,10,3223
J.Jerry,Miami,G,Face Mask (15 Yards),51,5086,51,1485
J.Scott,Tennessee,G,Low Block,7,5086,43,2041
J.Scott,Tennessee,G,Illegal Touch Kick,10,5086,43,2041
J.Scott,Tennessee,G,Illegal Forward Pass,0,5086,43,2041
J.Scott,Tennessee,G,Neutral Zone Infraction,10,5086,43,2041
J.Scott,Tennessee,G,Illegally Kicking Ball,0,5086,43,2041
J.Sitton,Green Bay,G,Unnecessary Roughness,145,5086,175,2779
J.Sitton,Green Bay,G,Horse Collar Tackle,0,5086,175,2779
J.Sitton,Green Bay,G,Interference with Opportunity to Catch,15,5086,175,2779
J.Sitton,Green Bay,G,Encroachment,15,5086,175,2779
J.Sitton,Green Bay,G,Roughing the Kicker,0,5086,175,2779
J.Smiley,Jacksonville,G,Neutral Zone Infraction,20,5086,64,1152
J.Smiley,Jacksonville,G,Illegal Substitution,0,5086,64,1152
J.Smiley,Miami,G,Horse Collar Tackle,44,5086,64,1485
J.Thomas,Indianapolis,G,Disqualification,8,5086,52,2374
K.Dielman,San Diego,G,Unnecessary Roughness,130,5086,134,2124
K.Dielman,San Diego,G,Low Block,4,5086,134,2124
K.Dielman,San Diego,G,Disqualification,0,5086,134,2124
K.Kosier,Dallas,G,Kick Catch Interference,0,5086,138,3299
K.Kosier,Dallas,G,Illegal Double-Team Block,0,5086,138,3299
K.Kosier,Dallas,G,Unnecessary Roughness,50,5086,138,3299
K.Kosier,Dallas,G,Face Mask (15 Yards),88,5086,138,3299
K.Kosier,Dallas,G,Player Out of Bounds on Kick,0,5086,138,3299
K.Simmons,Buffalo,G,Low Block,0,5086,0,2445
K.Studdard,Houston,G,Face Mask (5 Yards),0,5086,0,2864
K.Vincent,Carolina,G,Encroachment,20,5086,45,1229
K.Vincent,Carolina,G,Illegal Wedge,0,5086,45,1229
K.Vincent,Carolina,G,Illegal Contact,25,5086,45,1229
K.Vincent,Carolina,G,Ineligible Downfield Kick,0,5086,45,1229
L.Davis,Dallas,G,Illegally Kicking Ball,0,5086,0,3299
L.Davis,Dallas,G,Illegal Onside Kick,0,5086,0,3299
L.Davis,Dallas,G,Face Mask (5 Yards),0,5086,0,3299
L.Davis,Dallas,G,Illegal Motion,0,5086,0,3299
L.Mankins,New England,G,Face Mask (5 Yards),0,5086,105,1521
L.Mankins,New England,G,Illegal Blindside Block,0,5086,105,1521
L.Mankins,New England,G,Unsportsmanlike Conduct,60,5086,105,1521
L.Mankins,New England,G,Defensive Too Many Men on Field,0,5086,105,1521
L.Mankins,New England,G,Unsportsmanlike Conduct,45,5086,105,1521
M.Brisiel,Houston,G,Defensive 12 On-field,0,5086,0,2864
M.Goff,Kansas City,G,Interference with Opportunity to Catch,0,5086,0,2002
M.Jean,Philadelphia,G,Lowering the Head to Make Forcible Contact,0,5086,40,2483
M.Jean,Philadelphia,G,Delay of Game,40,5086,40,2483
M.Pollak,Indianapolis,G,Illegal Peelback,0,5086,41,2374
M.Pollak,Indianapolis,G,Illegal Contact,41,5086,41,2374
M.Ramirez,Detroit,G,Encroachment,37,5086,47,3435
M.Ramirez,Detroit,G,Defensive Too Many Men on Field,0,5086,47,3435
M.Ramirez,Detroit,G,Offensive Pass Interference,10,5086,47,3435
M.Ramirez,Detroit,G,Illegal Touch Pass,0,5086,47,3435
M.Setterstrom,St. Louis,G,Face Mask (5 Yards),0,5086,0,3223
M.Slauson,N.Y. Jets,G,Lowering the Head to Initiate Contact,0,5086,0,2426
M.Williams,Jacksonville,G,Illegal Wedge,0,5086,153,1152
M.Williams,Jacksonville,G,Illegal Forward Handoff,0,5086,153,1152
M.Williams,Jacksonville,G,Face Mask (15 Yards),58,5086,153,1152
M.Williams,Washington,G,Delay of Kickoff,0,5086,153,2620
M.Wrotto,Seattle,G,Roughing the Passer,55,5086,55,2119
M.Wrotto,Seattle,G,Face Mask,0,5086,55,2119
M.Yanda,Baltimore,G,Personal Foul,43,5086,48,2545
M.Yanda,Baltimore,G,Illegal Touch Kick,0,5086,48,2545
M.Yanda,Baltimore,G,Illegal Motion,5,5086,48,2545
M.Yanda,Baltimore,G,Roughing the Kicker,0,5086,48,2545
N.Cole,Philadelphia,G,Illegal Blindside Block,10,5086,40,2483
N.Cole,Philadelphia,G,Illegal Peelback,0,5086,40,2483
N.Cole,Philadelphia,G,Illegal Use of Hands,30,5086,40,2483
N.Cole,Philadelphia,G,Defensive Too Many Men on Field,0,5086,40,2483
N.Garner,Miami,G,Offside on Free Kick,10,5086,10,1485
N.Garner,Miami,G,Ineligible Downfield Pass,0,5086,10,1485
N.Garner,Miami,G,Lowering the Head to Make Forcible Contact,0,5086,10,1485
N.Livings,Cincinnati,G,Taunting,0,5086,41,2402
N.Livings,Cincinnati,G,Illegal Bat,0,5086,41,2402
N.Livings,Cincinnati,G,Neutral Zone Infraction,10,5086,41,2402
N.Livings,Cincinnati,G,Defensive Holding,31,5086,41,2402
Q.Ojinnaka,Atlanta,G,Roughing the Passer,75,5086,100,2397
Q.Ojinnaka,Atlanta,G,Lowering the Head to Make Forcible Contact,0,5086,100,2397
Q.Ojinnaka,Atlanta,G,Defensive 12 On-field,10,5086,100,2397
Q.Ojinnaka,Atlanta,G,Illegal Formation,15,5086,100,2397
R.Diem,Indianapolis,G,Ineligible Downfield Kick,10,5086,441,2374
R.Diem,Indianapolis,G,Short Free Kick,0,5086,441,2374
R.Diem,Indianapolis,G,Offensive Holding,411,5086,441,2374
R.Diem,Indianapolis,G,Illegal Forward Pass,0,5086,441,2374
R.Diem,Indianapolis,G,Illegal Contact,20,5086,441,2374
R.Diem,Indianapolis,G,Face Mask (5 Yards),0,5086,441,2374
R.Gallery,Oakland,G,Illegal Kick/Kicking Loose Ball,0,5086,0,2033
R.Gallery,Oakland,G,Ineligible Downfield Kick,0,5086,0,2033
R.Hadnot,Cleveland,G,Kick Catch Interference,0,5086,0,2490
R.Hadnot,Cleveland,G,Illegal Onside Kick,0,5086,0,2490
R.Saffold,St. Louis,G,Taunting,0,5086,0,3223
R.Seubert,N.Y. Giants,G,Defensive 12 On-field,0,5086,86,2567
R.Seubert,N.Y. Giants,G,Roughing the Passer,81,5086,86,2567
R.Seubert,N.Y. Giants,G,Illegal Substitution,0,5086,86,2567
R.Seubert,N.Y. Giants,G,Illegal Cut,0,5086,86,2567
R.Seubert,N.Y. Giants,G,Ineligible Downfield Pass,5,5086,86,2567
R.Sims,Seattle,G,Illegal Block Above the Waist,93,5086,216,2119
R.Sims,Seattle,G,Illegal Block Above the Waist,123,5086,216,2119
S.Andrews,Philadelphia,G,Chop Block,0,5086,15,2483
S.Andrews,Philadelphia,G,Leaping,0,5086,15,2483
S.Andrews,Philadelphia,G,Offensive 12 On-field,0,5086,15,2483
S.Andrews,Philadelphia,G,Horse Collar Tackle,0,5086,15,2483
S.Andrews,Seattle,G,Encroachment,15,5086,15,2119
S.Hutchinson,Minnesota,G,Running Into the Kicker,10,5086,75,2801
S.Hutchinson,Minnesota,G,Face Mask (5 Yards),0,5086,75,2801
S.Hutchinson,Minnesota,G,Roughing the Kicker,0,5086,75,2801
S.Hutchinson,Minnesota,G,Defensive Offside,65,5086,75,2801
S.Locklear,Seattle,G,Illegal Peelback,0,5086,40,2119
S.Locklear,Seattle,G,Ineligible Downfield Kick,15,5086,40,2119
S.Locklear,Seattle,G,Face Mask,0,5086,40,2119
S.Locklear,Seattle,G,Taunting,0,5086,40,2119
S.Locklear,Seattle,G,Illegal Formation,25,5086,40,2119
S.McKinney,Buffalo,G,Illegal Double-Team Block,0,5086,49,2445
S.McKinney,Buffalo,G,Defensive Offside,49,5086,49,2445
S.Mruczkowski,San Diego,G,Neutral Zone Infraction,20,5086,20,2124
S.Mruczkowski,San Diego,G,Illegal Cut,0,5086,20,2124
S.Mruczkowski,San Diego,G,Short Free Kick,0,5086,20,2124
S.Neal,New England,G,Roughing the Kicker,0,5086,10,1521
S.Neal,New England,G,Leaping,0,5086,10,1521
